Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
"27/01/2021 10:30:14","26/01/2021","Calorific Value, LDZ(SC)","39.7000","27/01/2021 10:33:32",""
"27/01/2021 10:30:14","26/01/2021","Calorific Value, LDZ(SE)","38.9000","27/01/2021 10:33:32",""
"27/01/2021 10:30:14","26/01/2021","Calorific Value, LDZ(SO)","38.9000","27/01/2021 10:33:32",""
"27/01/2021 10:30:14","26/01/2021","Calorific Value, LDZ(SW)","38.9000","27/01/2021 10:33:32",""
"27/01/2021 10:30:14","26/01/2021","Calorific Value, LDZ(WM)","39.2000","27/01/2021 10:33:32",""
"27/01/2021 10:30:14","26/01/2021","Calorific Value, LDZ(WN)","39.6000","27/01/2021 10:33:32",""
"27/01/2021 10:30:14","26/01/2021","Calorific Value, LDZ(WS)","38.9000","27/01/2021 10:33:32",""
"27/01/2021 10:30:14","26/01/2021","Calorific Value, Oban","38.8000","27/01/2021 10:33:32",""
"27/01/2021 10:30:14","26/01/2021","Calorific Value, Stornoway","93.0000","27/01/2021 10:33:32",""
"27/01/2021 10:30:14","26/01/2021","Calorific Value, Stranraer","38.8000","27/01/2021 10:33:32",""
"27/01/2021 10:30:14","26/01/2021","Calorific Value, Thurso","38.8000","27/01/2021 10:33:32",""
"27/01/2021 10:30:14","26/01/2021","Calorific Value, Wick","38.8000","27/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(EA)","39.0000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(EM)","39.0000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(NE)","40.0000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(NO)","40.5000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(NT)","39.0000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(NW)","39.6000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(SC)","39.6000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(SE)","38.8000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(SO)","39.0000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(SW)","38.9000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(WM)","39.0000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(WN)","39.7000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","26/01/2021","Calorific Value, LDZ(WS)","38.9000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, Campbeltown","38.8000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(EA)","39.1000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(EM)","39.1000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(NE)","40.1000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(NO)","40.4000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(NT)","39.0000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(NW)","39.6000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(SC)","39.7000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(SE)","38.9000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(SO)","39.0000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(SW)","38.8000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(WM)","39.2000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(WN)","39.6000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, LDZ(WS)","38.9000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, Oban","38.8000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, Stornoway","93.0000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, Stranraer","38.8000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, Thurso","38.8000","26/01/2021 10:33:32",""
"26/01/2021 10:30:18","25/01/2021","Calorific Value, Wick","38.8000","26/01/2021 10:33:32",""
"26/01/2021 10:30:00","25/01/2021","Calorific Value, LDZ(SC)","38.9000","11/03/2021 10:29:53",""
"25/01/2021 16:00:14","24/01/2021","Calorific Value, LDZ(NO)","40.4000","25/01/2021 16:03:25",""
"25/01/2021 16:00:14","23/01/2021","Calorific Value, LDZ(NO)","40.5000","25/01/2021 16:03:25",""
"25/01/2021 16:00:14","23/01/2021","Calorific Value, LDZ(WN)","39.6000","25/01/2021 16:03:25",""
"25/01/2021 16:00:14","22/01/2021","Calorific Value, LDZ(NO)","40.2000","25/01/2021 16:03:25",""
"25/01/2021 16:00:14","21/01/2021","Calorific Value, LDZ(NO)","40.4000","25/01/2021 16:03:25",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(EA)","39.1000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(EM)","39.0000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(NE)","40.0000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(NO)","40.5000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(NT)","39.0000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(NW)","39.6000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(SC)","39.8000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(SE)","38.9000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(SO)","39.0000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(SW)","39.0000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(WM)","39.1000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(WN)","39.6000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","25/01/2021","Calorific Value, LDZ(WS)","38.9000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, Campbeltown","38.8000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(EA)","39.1000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(EM)","39.1000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(NE)","40.0000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(NO)","39.4000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(NT)","39.0000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(NW)","39.6000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(SC)","39.7000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(SE)","38.9000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(SO)","38.9000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(SW)","38.9000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(WM)","39.1000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(WN)","39.5000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, LDZ(WS)","38.9000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, Oban","38.8000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, Stornoway","93.0000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, Stranraer","38.8000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, Thurso","38.8000","25/01/2021 10:33:23",""
"25/01/2021 10:30:19","24/01/2021","Calorific Value, Wick","38.8000","25/01/2021 10:33:23",""
"25/01/2021 10:30:00","24/01/2021","Calorific Value, LDZ(SC)","38.9000","11/03/2021 10:29:19",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(EA)","39.1000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(EM)","38.9000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(NE)","40.0000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(NO)","40.6000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(NT)","39.2000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(NW)","39.6000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(SC)","39.7000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(SE)","39.0000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(SO)","39.0000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(SW)","38.9000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(WM)","39.0000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(WN)","39.7000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","24/01/2021","Calorific Value, LDZ(WS)","38.9000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, Campbeltown","38.8000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(EA)","39.2000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(EM)","39.1000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(NE)","39.9000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(NO)","40.3000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(NT)","39.0000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(NW)","39.5000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(SC)","39.8000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(SE)","39.0000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(SO)","38.9000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(SW)","38.9000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(WM)","39.1000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(WN)","39.5000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, LDZ(WS)","38.8000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, Oban","38.8000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, Stornoway","93.0000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, Stranraer","38.8000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, Thurso","38.8000","24/01/2021 10:34:00",""
"24/01/2021 10:30:08","23/01/2021","Calorific Value, Wick","38.8000","24/01/2021 10:34:00",""
"24/01/2021 10:30:00","23/01/2021","Calorific Value, LDZ(SC)","38.9000","11/03/2021 10:28:37",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(EA)","39.2000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(EM)","38.9000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(NE)","39.7000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(NO)","40.2000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(NT)","39.2000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(NW)","39.5000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(SC)","39.8000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(SE)","38.8000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(SO)","39.0000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(SW)","39.0000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(WM)","39.0000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(WN)","39.5000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","23/01/2021","Calorific Value, LDZ(WS)","38.9000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, Campbeltown","38.8000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(EA)","39.1000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(EM)","39.1000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(NE)","40.0000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(NO)","40.2000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(NT)","39.0000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(NW)","39.5000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(SC)","39.8000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(SE)","38.8000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(SO)","39.0000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(SW)","38.9000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(WM)","39.1000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(WN)","39.6000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, LDZ(WS)","38.9000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, Oban","38.8000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, Stornoway","93.0000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, Stranraer","38.8000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, Thurso","38.8000","23/01/2021 10:33:24",""
"23/01/2021 10:30:22","22/01/2021","Calorific Value, Wick","38.8000","23/01/2021 10:33:24",""
"23/01/2021 10:30:00","22/01/2021","Calorific Value, LDZ(SC)","38.9000","11/03/2021 10:27:28",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(EA)","39.1000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(EM)","38.9000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(NE)","40.0000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(NO)","40.3000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(NT)","39.1000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(NW)","39.6000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(SC)","39.6000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(SE)","38.8000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(SO)","39.0000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(SW)","38.9000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(WM)","39.0000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(WN)","39.6000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","22/01/2021","Calorific Value, LDZ(WS)","38.8000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, Campbeltown","38.8000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(EA)","39.0000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(EM)","38.9000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(NE)","40.0000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(NO)","40.3000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(NT)","38.9000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(NW)","39.6000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(SC)","39.6000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(SE)","38.8000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(SO)","39.1000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(SW)","38.8000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(WM)","39.0000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(WN)","39.5000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, LDZ(WS)","38.8000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, Oban","38.8000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, Stornoway","93.0000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, Stranraer","38.8000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, Thurso","38.8000","22/01/2021 10:33:40",""
"22/01/2021 10:30:08","21/01/2021","Calorific Value, Wick","38.8000","22/01/2021 10:33:40",""
"22/01/2021 10:30:00","21/01/2021","Calorific Value, LDZ(SC)","38.9000","11/03/2021 10:25:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(EA)","39.0000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(EM)","39.0000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(NE)","40.0000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(NO)","40.5000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(NT)","38.9000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(NW)","39.5000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(SC)","39.6000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(SE)","39.1000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(SO)","39.1000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(SW)","38.9000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(WM)","39.1000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(WN)","39.1000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","21/01/2021","Calorific Value, LDZ(WS)","38.8000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, Campbeltown","38.8000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(EA)","39.0000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(EM)","39.0000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(NE)","40.0000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(NO)","40.4000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(NT)","38.9000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(NW)","39.6000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(SC)","39.5000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(SE)","38.9000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(SO)","39.0000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(SW)","38.9000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(WM)","39.0000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(WN)","39.5000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, LDZ(WS)","38.8000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, Oban","38.8000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, Stornoway","93.0000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, Stranraer","38.8000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, Thurso","38.8000","21/01/2021 10:33:21",""
"21/01/2021 10:30:21","20/01/2021","Calorific Value, Wick","38.8000","21/01/2021 10:33:21",""
"21/01/2021 10:30:00","20/01/2021","Calorific Value, LDZ(SC)","38.9000","11/03/2021 10:24:14",""
"20/01/2021 16:00:04","19/01/2021","Calorific Value, LDZ(SO)","39.4000","20/01/2021 16:03:33",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(EA)","39.0000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(EM)","38.9000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(NE)","40.0000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(NO)","40.5000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(NT)","39.0000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(NW)","39.6000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(SC)","39.6000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(SE)","39.0000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(SO)","39.1000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(SW)","39.0000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(WM)","39.1000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(WN)","39.5000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","20/01/2021","Calorific Value, LDZ(WS)","38.7000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, Campbeltown","38.8000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(EA)","39.0000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(EM)","38.9000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(NE)","40.0000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(NO)","40.3000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(NT)","39.0000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(NW)","39.6000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(SC)","39.6000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(SE)","38.9000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(SO)","39.1000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(SW)","38.9000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(WM)","39.2000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(WN)","39.6000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, LDZ(WS)","38.7000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, Oban","38.8000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, Stornoway","93.0000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, Stranraer","38.8000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, Thurso","38.8000","20/01/2021 10:34:04",""
"20/01/2021 10:30:17","19/01/2021","Calorific Value, Wick","38.8000","20/01/2021 10:34:04",""
